Age,RemoteWork,YearsCode,Knowledge_1,JobSatPoints_1,AISelect,JobSat,JobSatPoints_6,JobSatPoints_8
30,1,14,-1,0,1,8,0,0
40,2,21,2,99,0,7,80,20
40,2,25,2,0,1,8,0,0
20,2,3,1,0,0,6,95,60
40,3,5,-2,40,1,4,20,10
30,2,12,2,0,1,8,10,10
20,1,7,2,70,0,6,0,50
30,2,15,2,40,0,7,15,5
30,2,11,2,90,0,8,100,100
30,2,9,2,50,1,5,20,0
30,2,9,1,0,1,7,20,10
30,2,10,0,10,0,7,15,0
30,3,14,2,0,1,6,0,0
20,2,7,2,0,1,5,0,50
40,1,15,1,60,1,6,0,0
50,2,26,1,0,0,10,50,0
30,2,15,2,20,0,8,20,10
30,1,25,2,10,1,8,30,20
40,1,14,2,25,1,9,25,50
20,1,10,1,4,1,10,15,30
30,2,8,2,10,1,7,40,10
20,3,5,0,10,0,5,10,0
30,3,25,2,0,0,9,40,0
40,1,25,1,10,1,7,30,10
30,2,11,1,0,1,5,35,20
40,2,25,2,10,0,10,30,30
30,2,10,1,0,1,2,20,5
50,3,40,1,15,0,8,5,25
30,2,17,2,90,1,0,100,100
20,1,9,0,0,0,4,0,0
50,2,37,1,0,1,7,0,0
50,2,20,0,50,0,8,50,50
60,1,42,1,80,1,8,50,100
30,1,9,-2,70,0,8,40,0
40,1,28,0,25,0,7,30,10
40,2,18,2,20,1,9,10,5
60,1,38,1,20,0,8,20,20
50,3,25,1,20,1,7,15,30
40,3,17,2,15,0,8,5,30
40,2,10,1,0,0,7,30,0
40,3,20,2,10,0,10,20,10
20,2,6,1,0,1,9,10,10
30,1,6,-1,10,1,8,35,10
20,1,5,1,20,0,5,20,20
50,3,43,1,0,1,10,0,0
30,3,7,1,0,1,4,0,0
20,2,6,1,0,1,7,10,30
30,1,15,2,20,1,10,0,40
20,1,10,-1,0,1,4,0,0
50,2,28,1,0,1,10,0,0
40,1,22,1,20,1,9,10,20
30,3,8,2,40,0,9,20,10
30,3,10,1,80,0,10,100,70
40,2,18,1,10,1,8,10,10
40,2,20,2,70,1,6,10,0
40,2,19,1,90,1,9,90,90
20,3,8,0,0,0,3,0,0
30,1,6,0,0,0,8,0,0
30,1,8,1,0,1,8,0,0
30,3,2,1,100,0,9,100,100
40,1,21,1,0,0,3,0,100
30,1,13,1,0,1,7,0,0
40,1,13,1,1,0,7,70,0
30,2,9,1,9,0,10,20,30
30,1,8,-2,10,0,10,10,10
40,1,24,2,10,1,5,10,0
30,1,10,1,10,0,3,15,5
30,1,10,1,50,1,0,100,0
40,1,25,2,30,0,7,20,20
30,2,8,1,25,1,10,30,10
30,3,12,2,20,0,6,5,5
30,1,10,-1,10,0,6,20,10
50,2,34,1,0,1,7,0,0
20,2,8,1,0,0,8,25,35
20,2,10,2,15,1,8,12,21
30,2,7,0,80,1,4,80,90
50,2,34,2,26,0,10,26,35
30,3,9,2,10,0,8,0,45
20,2,6,1,0,1,2,30,30
30,1,8,2,40,1,9,10,5
20,2,7,2,0,0,7,0,0
20,2,8,2,15,0,7,10,10
30,3,6,0,70,1,6,0,5
30,1,14,-1,10,1,10,45,0
50,2,27,1,0,0,6,0,0
60,1,30,2,20,1,9,20,20
40,1,4,0,0,0,6,0,0
20,2,6,1,0,1,6,0,0
40,1,23,2,20,1,8,50,0
50,2,13,2,20,0,10,10,30
40,1,23,1,10,1,10,20,20
40,2,15,2,30,0,3,0,40
30,2,12,0,0,1,7,90,50
30,1,10,1,5,0,6,30,20
40,2,5,2,0,1,6,10,30
30,2,11,1,10,1,6,30,15
20,1,10,2,0,1,10,20,30
20,3,7,1,10,1,3,60,30
50,2,40,2,10,1,7,5,15
30,2,8,2,15,1,8,20,8
20,2,5,2,0,1,6,50,0
50,2,25,2,55,1,6,0,15
40,1,24,2,0,1,9,70,30
30,1,25,1,5,0,6,25,10
30,2,9,1,0,1,7,0,0
30,1,10,1,40,0,9,25,0
40,1,30,2,6,1,9,15,50
40,1,23,1,15,1,8,5,15
40,1,12,1,1,1,8,1,5
20,1,9,2,0,1,8,0,0
30,2,6,2,15,1,7,5,5
30,2,7,2,20,1,7,20,10
30,2,7,1,0,1,7,0,0
60,1,33,2,0,1,2,70,0
30,3,8,2,0,1,10,50,0
20,2,13,-1,0,0,7,0,0
40,1,24,1,10,1,6,10,20
40,2,20,2,20,0,5,20,40
30,2,8,2,0,1,7,30,0
30,1,10,1,20,1,7,10,10
30,2,14,1,0,0,7,20,25
60,2,44,1,10,1,6,30,30
40,2,10,1,0,1,6,0,0
50,3,42,2,0,0,8,30,20
40,1,15,2,10,1,8,15,10
30,3,10,1,0,1,8,70,20
30,3,8,1,10,0,7,20,30
40,1,8,1,20,1,6,10,15
30,2,10,-2,11,1,10,11,11
40,1,12,1,0,1,3,60,10
20,1,2,2,20,1,10,10,30
40,1,11,0,0,0,7,25,0
40,1,24,1,0,1,10,0,0
40,2,20,1,10,1,7,30,10
40,1,11,1,5,1,8,25,5
30,2,12,1,0,0,8,20,20
30,2,12,1,13,1,8,23,23
30,1,15,1,10,1,4,0,0
20,2,2,1,0,1,8,30,20
30,2,13,0,10,0,6,10,25
40,2,15,1,0,0,10,0,0
30,1,8,1,20,1,9,15,20
30,1,13,0,0,0,6,15,55
50,1,29,2,25,1,8,25,0
40,1,20,1,0,0,7,50,10
30,2,3,2,5,0,7,18,20
30,1,14,2,10,1,9,25,25
30,3,6,1,90,1,9,90,90
20,3,13,2,0,1,7,0,0
30,1,11,2,0,0,7,0,0
40,1,3,0,0,0,8,50,20
30,2,10,-1,0,1,8,0,0
40,1,25,-1,10,0,1,30,30
20,2,5,2,100,1,10,100,100
30,2,11,2,15,0,6,10,20
40,2,30,2,20,0,5,30,5
30,2,10,0,10,1,3,60,50
30,1,17,2,15,1,7,20,20
30,1,9,2,20,0,8,40,20
40,2,17,1,20,1,8,0,30
40,1,17,1,20,1,7,10,20
30,2,12,1,10,1,7,20,20
40,1,26,1,0,0,8,10,20
30,1,12,2,0,0,7,0,0
30,1,11,-1,10,1,9,10,5
20,3,4,-1,0,0,4,0,0
30,1,17,1,10,0,7,40,0
20,2,7,2,20,0,6,5,10
30,1,2,-1,25,1,7,25,15
50,2,8,1,70,1,9,100,85
30,2,10,2,70,0,6,60,10
30,2,10,0,0,0,8,0,0
50,1,25,2,15,1,8,10,10
40,1,20,1,0,1,7,100,100
30,1,21,1,20,1,7,20,5
50,1,34,0,0,0,10,33,17
40,1,12,2,5,1,7,10,30
30,1,14,-1,5,1,3,35,5
20,2,3,-1,70,0,6,70,50
40,2,15,1,0,0,8,40,0
40,2,6,2,20,1,5,10,10
30,1,10,-1,10,0,8,25,20
60,2,42,1,25,0,9,0,0
20,1,6,-2,15,1,3,5,5
30,2,14,1,0,1,7,0,0
40,2,18,2,80,1,8,100,80
20,2,6,1,3,1,5,4,0
30,1,15,1,10,1,7,40,10
30,2,9,2,0,0,6,20,20
50,2,28,2,20,0,8,20,30
40,2,20,1,0,1,5,0,0
30,2,5,2,79,1,7,52,88
30,2,8,2,4,0,7,20,15
30,1,7,2,5,1,3,20,20
40,1,20,1,5,1,8,7,34
40,1,30,2,50,0,9,20,20
40,1,7,2,10,1,3,20,20
30,3,8,1,20,0,6,30,10
30,3,8,2,0,0,6,30,30
30,1,15,2,0,1,8,0,0
30,1,10,2,15,1,8,25,45
50,2,35,2,30,1,8,10,15
30,2,9,1,90,1,9,90,90
30,3,16,2,0,1,2,20,20
40,2,12,-1,7,0,7,5,8
20,2,4,-1,0,1,6,10,20
40,1,25,0,90,1,8,60,100
30,1,12,1,20,0,9,25,20
30,1,6,1,0,1,7,50,0
30,3,10,2,30,1,8,0,30
20,2,11,1,20,1,8,20,10
50,1,26,1,10,0,8,10,25
20,2,6,2,0,1,6,0,0
40,1,6,1,85,1,9,99,79
40,1,29,2,100,1,10,100,100
50,3,40,1,20,1,3,10,30
20,1,9,0,0,1,7,0,0
30,2,18,1,0,1,8,0,0
30,2,15,1,10,0,5,30,10
40,1,22,2,20,0,8,10,10
30,3,7,2,50,1,7,5,30
30,2,3,2,25,0,8,25,0
40,2,20,2,20,1,8,10,35
40,1,18,-2,0,0,7,0,0
30,2,14,1,5,0,8,20,30
50,2,18,2,5,1,9,35,10
30,2,12,2,30,1,8,20,10
50,3,25,-1,0,0,4,50,0
30,1,3,2,0,1,8,0,0
30,1,18,2,30,0,8,50,0
40,2,8,0,50,1,6,35,68
40,1,8,1,20,0,9,25,6
30,2,17,1,2,1,7,20,30
30,1,9,2,0,1,1,0,0
60,1,44,1,10,0,8,60,10
40,1,20,1,100,1,8,80,0
30,3,5,1,10,1,10,15,15
30,1,13,2,10,0,8,0,10
40,1,18,-1,0,1,7,0,0
20,2,7,2,30,0,7,20,10
30,1,13,1,0,1,10,0,50
20,1,8,2,20,1,7,10,25
30,1,2,1,10,1,6,20,100
40,1,15,0,30,1,8,10,5
30,2,13,1,15,1,6,10,20
30,1,6,1,20,0,5,20,5
30,1,6,2,0,1,9,0,0
30,2,16,2,50,1,5,20,10
40,2,26,2,5,1,6,25,10
40,2,9,1,50,1,7,25,25
30,3,16,2,10,0,9,20,10
40,2,10,1,0,0,6,100,0
40,2,8,2,25,1,10,25,25
50,1,24,2,20,1,9,20,20
30,1,20,1,40,1,9,25,5
40,3,30,1,40,1,9,0,19
30,1,16,0,70,1,10,100,100
30,1,16,2,0,1,6,0,0
20,2,10,2,0,0,9,20,30
30,3,5,1,100,0,10,100,100
50,3,30,1,60,1,7,80,90
50,1,40,1,20,1,8,70,50
40,1,18,1,0,1,9,0,0
30,2,7,0,10,1,6,15,5
30,3,9,2,40,1,4,30,20
20,3,7,1,25,1,10,15,15
30,1,14,2,5,1,8,15,20
40,1,8,-1,50,1,9,80,70
30,1,16,2,10,0,7,15,10
50,2,25,2,80,1,8,70,80
40,1,19,2,0,1,9,0,0
20,2,2,1,85,1,9,90,100
30,1,10,2,20,1,7,20,0
20,2,6,1,5,1,3,15,10
30,2,3,1,4,1,5,6,4
18,2,4,1,70,0,6,70,40
40,1,14,1,25,1,7,30,0
30,3,6,1,50,1,4,40,30
30,1,14,0,10,0,7,0,0
50,2,20,1,10,1,7,30,10
30,3,15,2,50,1,3,70,50
30,2,1,0,0,1,8,0,0
30,1,8,1,20,1,6,10,50
50,3,41,2,5,1,7,20,10
30,1,12,1,20,0,6,10,12
50,1,27,-1,25,0,6,30,35
30,1,13,2,20,1,10,40,0
40,1,22,2,30,1,10,10,0
40,2,13,1,10,1,9,10,10
20,2,7,1,80,1,9,100,100
40,1,34,2,10,0,6,26,26
30,2,10,1,0,0,8,10,10
40,2,27,2,10,1,8,10,10
40,3,21,1,1,1,5,3,8
40,2,25,1,3,0,6,5,60
20,1,5,1,90,1,10,20,70
40,2,20,2,70,1,5,30,70
50,2,28,2,5,0,8,30,15
40,1,21,1,35,1,7,30,15
60,2,45,1,3,0,9,0,0
40,2,20,2,0,1,6,25,0
30,1,5,0,70,1,7,60,60
40,2,10,1,0,0,7,0,0
30,1,7,1,40,0,9,5,0
50,1,40,2,25,1,10,25,0
30,3,10,1,0,1,7,0,0
30,1,9,-1,0,0,5,0,0
30,3,15,2,0,0,7,0,0
30,2,8,1,0,1,8,0,0
50,3,23,2,20,0,8,10,15
60,3,37,2,0,0,7,100,100
20,1,10,-1,10,0,6,15,10
20,2,8,-2,20,0,7,20,0
40,1,12,1,0,1,10,20,0
30,2,10,-1,0,0,4,0,50
40,1,25,1,9,0,3,17,5
30,3,4,1,0,0,8,0,0
40,2,4,1,10,0,5,70,0
20,2,10,1,15,1,4,40,30
40,2,18,2,45,1,8,0,10
50,2,35,2,10,1,8,60,10
40,1,24,2,20,1,8,50,40
30,3,5,0,20,0,6,0,50
50,1,26,2,10,0,8,30,30
50,1,25,1,0,1,9,0,10
40,2,25,1,25,0,10,25,25
50,2,38,1,3,0,6,25,1
20,3,8,1,0,0,8,0,25
40,2,4,1,0,1,6,15,40
20,3,7,1,10,1,6,20,40
30,1,12,1,0,1,6,0,0
30,2,14,2,15,1,8,20,20
40,2,32,1,0,0,3,0,0
40,1,21,2,50,1,9,10,10
30,1,18,2,33,1,6,0,0
20,2,4,1,30,1,9,97,85
30,1,8,0,10,1,7,50,20
20,2,5,1,85,1,10,70,80
20,2,4,2,0,0,2,0,0
60,2,42,1,10,0,9,30,10
40,2,15,2,0,0,5,0,0
20,1,3,-2,0,0,8,0,0
20,3,2,1,50,1,8,30,50
30,3,9,1,0,0,3,30,0
40,2,11,2,0,1,4,25,25
60,2,40,1,0,0,6,0,0
40,1,20,2,20,0,8,20,20
40,2,22,1,0,0,7,0,0
30,2,7,2,0,0,7,10,20
30,2,5,2,10,0,7,15,20
40,1,24,2,15,0,7,12,12
30,1,15,2,100,0,10,80,80
30,1,7,1,70,1,9,100,50
40,2,20,1,30,0,6,20,30
30,2,8,2,30,1,6,10,20
30,2,5,1,0,0,7,40,20
20,2,7,2,40,1,4,0,20
30,1,13,-1,0,0,2,0,0
30,2,20,1,30,0,9,10,0
20,3,6,2,0,1,7,10,30
30,2,7,2,0,1,10,40,20
30,2,9,2,20,1,6,15,20
40,2,24,2,0,1,10,20,20
30,1,11,2,5,1,5,25,5
30,3,10,2,30,0,8,30,25
40,2,27,1,0,1,6,40,0
40,1,25,1,10,0,6,20,10
40,1,25,2,10,1,8,20,20
40,1,25,2,50,0,10,10,10
30,1,10,2,0,1,10,0,0
20,1,15,2,17,0,8,20,20
30,1,8,1,90,1,10,90,100
30,2,8,1,30,1,8,20,10
40,1,28,1,8,0,8,10,9
20,1,4,0,0,0,8,0,0
30,2,17,1,0,0,7,0,0
20,3,8,2,0,1,7,20,50
60,2,38,1,0,0,8,0,10
30,1,16,2,0,0,8,0,0
40,1,20,2,100,1,5,70,70
50,1,30,1,50,0,7,0,10
40,1,7,1,0,1,8,0,0
30,2,16,2,20,0,7,25,20
30,1,8,0,0,1,7,0,0
40,1,15,-1,0,1,8,30,20
40,2,30,1,0,0,8,10,0
20,2,6,2,0,0,8,30,0
30,1,7,1,0,1,8,0,0
40,1,26,2,80,0,8,80,90
20,3,6,2,50,1,7,50,80
50,1,38,2,30,1,9,5,20
50,2,34,2,15,0,7,0,30
50,2,35,1,0,1,3,0,20
40,2,18,2,100,1,7,40,30
20,1,5,-1,70,1,7,0,90
50,1,43,1,60,1,6,80,50
40,2,18,1,50,1,5,55,40
30,2,4,1,0,1,6,0,0
20,1,7,1,5,0,7,10,20
30,1,11,1,80,1,7,90,90
20,1,4,1,0,1,7,0,0
40,2,25,2,25,1,8,0,30
50,2,22,2,80,1,8,80,50
50,3,15,1,40,1,6,80,80
20,1,4,2,10,0,9,0,0
30,2,15,1,0,1,8,100,0
30,2,7,1,0,0,7,0,0
65,3,45,0,20,1,7,40,15
60,2,40,1,0,1,10,50,50
40,3,30,2,0,0,9,0,0
40,1,18,2,0,1,5,0,0
20,2,3,1,0,1,5,60,0
40,1,4,0,6,1,6,7,5
30,1,12,2,0,0,4,0,0
40,3,27,2,0,0,8,0,0
50,1,18,1,30,1,7,10,30
20,2,6,1,0,1,7,0,0
30,1,7,-1,0,0,6,0,0
30,2,14,1,0,1,0,0,0
30,1,7,2,20,1,9,25,15
65,1,55,1,0,0,2,10,0
30,3,3,1,0,1,1,0,0
30,2,5,1,0,0,8,20,20
20,3,7,1,10,1,6,5,20
30,1,15,1,0,1,8,20,0
50,1,32,2,40,1,10,0,40
30,1,9,0,0,0,5,30,10
30,1,20,1,0,0,3,20,0
30,2,13,1,20,1,10,30,0
30,1,8,2,0,0,0,0,0
30,2,21,1,0,0,9,0,0
30,2,13,-2,0,1,7,0,20
60,3,40,0,0,1,10,0,0
30,3,12,-1,0,0,5,0,0
30,3,10,0,0,1,7,0,0
50,1,27,-1,0,1,5,0,0
30,1,9,2,15,1,8,60,5
40,1,12,0,0,1,4,0,0
40,1,2,2,0,1,1,10,10
30,2,7,2,15,1,8,10,0
40,1,4,1,100,1,9,40,0
20,3,12,2,0,0,9,0,0
30,3,10,2,20,1,6,60,10
30,2,15,2,0,1,6,0,0
50,2,10,1,5,1,7,20,25
30,1,9,1,0,1,8,0,0
30,2,20,2,40,1,3,0,15
30,1,8,1,2,0,6,22,5
40,1,24,1,10,0,4,30,20
50,1,10,1,40,0,8,10,0
40,2,20,2,30,1,10,10,10
30,3,4,1,90,0,8,70,50
40,3,27,1,0,1,10,15,15
30,2,13,1,70,0,8,70,80
60,1,50,2,0,1,10,25,25
50,3,15,2,0,0,5,0,0
30,2,15,2,10,1,10,0,20
50,1,39,1,0,0,6,25,15
30,2,15,1,0,1,8,40,0
40,1,30,2,5,0,5,10,5
30,2,14,1,0,1,6,0,70
40,1,3,2,0,1,3,0,0
20,2,0,1,0,0,10,0,0
60,2,43,2,0,1,7,65,0
20,1,8,2,10,0,2,15,10
30,1,15,2,70,0,10,100,100
30,3,10,-1,0,1,7,0,0
20,1,5,-1,40,1,2,30,0
60,2,40,2,0,0,10,0,0
30,3,10,-2,90,1,9,80,80
20,1,8,2,10,1,9,10,15
40,2,26,1,0,1,7,30,0
50,2,15,2,80,0,9,90,70
40,2,22,1,0,0,6,0,0
40,2,23,2,20,0,9,20,20
40,1,30,1,0,0,5,0,0
30,1,4,2,0,1,9,20,20
40,2,3,1,50,1,8,90,90
30,3,9,1,50,0,4,10,0
30,1,15,-2,15,1,6,25,10
20,2,10,2,10,1,8,60,100
30,1,8,1,5,1,7,20,25
18,3,7,1,85,1,9,75,80
30,3,8,2,60,1,6,80,80
20,2,13,1,20,1,3,10,20
30,2,8,1,0,1,4,30,10
20,3,4,1,90,1,10,100,100
30,3,8,1,70,1,8,100,80
20,2,8,2,15,1,4,10,8
30,2,7,2,50,1,10,100,100
30,2,10,1,0,1,6,0,0
20,2,3,1,0,1,7,0,0
40,1,14,1,0,1,8,0,0
30,3,4,1,60,1,3,70,50
40,1,15,1,20,1,8,10,35
20,2,0,0,80,1,8,80,50
40,1,5,-1,0,1,8,0,0
20,2,8,1,20,1,9,15,10
30,2,3,1,10,1,5,0,100
50,1,27,1,0,1,9,30,10
30,2,7,1,8,1,7,12,20
30,2,17,2,10,1,9,5,70
20,3,4,1,70,1,6,60,50
40,1,15,1,0,1,7,0,100
40,2,19,1,0,0,8,0,0
30,2,15,2,20,0,7,15,15
40,1,13,2,5,0,9,30,5
30,1,8,1,5,0,6,10,10
40,1,20,0,10,1,8,25,10
40,1,20,2,0,0,10,0,0
20,2,6,1,80,1,8,100,60
20,1,7,1,100,1,10,96,100
30,3,15,0,80,0,7,80,70
40,1,23,2,20,0,8,20,10
30,1,9,1,0,1,9,0,0
40,1,21,2,10,0,8,10,15
30,2,7,2,0,1,9,35,25
30,2,10,1,0,1,2,50,50
20,3,6,1,60,0,5,90,50
30,3,6,1,30,1,8,30,10
30,2,14,2,5,0,5,10,35
30,1,11,1,0,1,10,30,20
40,1,12,2,10,0,8,20,0
20,2,0.5,-1,0,1,5,0,0
30,1,6,1,10,0,9,25,0
20,1,5,0,100,0,10,100,80
30,2,20,2,0,0,9,20,20
30,1,10,0,20,1,8,10,10
30,2,6,2,20,1,3,10,10
40,2,7,2,20,1,5,20,30
40,2,8,2,0,1,1,0,20
30,3,2,-1,0,1,3,15,0
20,3,13,1,0,0,9,10,20
30,3,13,1,50,1,3,50,50
50,1,10,0,0,0,7,0,0
30,3,4,1,100,1,6,0,0
40,3,10,1,0,0,6,100,100
40,3,26,1,0,0,9,20,25
30,2,9,0,0,1,6,0,0
40,2,14,2,25,1,9,20,20
30,1,4,-2,0,1,4,0,0
30,2,10,1,70,0,9,100,97
30,3,11,1,0,0,8,0,0
20,1,3,-2,0,1,6,0,0
40,2,7,1,70,1,3,15,30
40,1,4,2,0,0,3,50,0
20,1,15,-1,5,0,7,30,20
30,1,8,1,1,1,7,100,90
40,2,13,-2,0,0,8,40,0
40,2,26,1,0,0,8,45,45
60,3,3,2,0,1,2,0,0
30,2,6,2,0,1,5,35,0
50,2,30,1,50,0,8,15,20
40,1,22,2,0,0,3,0,10
40,2,20,1,0,0,8,0,0
40,2,5,1,0,0,5,20,10
30,1,11,2,0,1,8,0,0
30,1,5,1,10,0,9,20,15
30,2,6,2,98,1,6,90,100
40,3,23,1,1,0,8,4,1
40,3,3,-2,0,1,9,0,0
30,1,13,2,30,0,10,15,15
30,1,7,1,100,1,6,100,100
30,2,7,1,0,1,9,0,0
30,2,14,2,0,1,6,40,0
60,2,42,0,40,1,10,10,0
30,1,15,1,0,1,7,20,0
30,2,10,-2,50,0,7,95,90
30,1,10,1,3,0,3,5,5
30,2,13,1,0,1,10,15,15
30,2,13,1,3,1,7,10,6
20,1,5,1,100,0,2,100,100
30,3,15,2,50,0,8,0,0
30,1,8,1,30,1,8,70,0
40,1,24,2,30,0,8,0,20
30,3,7,1,25,0,8,25,0
50,2,30,1,0,0,6,0,0
50,2,25,1,40,1,7,10,30
30,2,10,2,20,1,7,20,0
20,2,8,0,0,1,4,50,0
30,2,7,2,100,1,9,90,70
30,2,20,2,80,1,8,100,100
40,2,10,2,0,0,2,0,0
30,1,12,1,0,1,9,0,0
30,1,8,-1,0,0,10,0,0
40,1,22,1,20,0,1,50,0
30,1,10,1,10,1,7,10,25
40,2,20,1,20,1,7,20,15
30,2,7,2,80,1,10,90,90
40,2,14,1,30,1,10,10,0
20,2,5,-2,0,1,7,0,0
50,2,30,1,0,1,8,0,0
30,1,12,2,30,1,4,30,50
20,1,4,2,10,1,3,0,40
30,2,5,1,5,1,2,20,20
40,2,29,2,20,1,7,20,10
40,2,27,2,20,1,6,10,10
40,2,30,1,10,0,10,30,20
40,1,7,1,10,1,7,30,0
60,3,44,1,30,0,6,0,10
30,1,9,1,0,1,5,3,7
30,1,8,-1,0,1,7,0,0
20,2,3,1,15,1,8,20,20
40,1,17,1,25,0,6,20,0
60,2,40,1,0,0,8,50,0
50,1,7,-1,0,1,7,0,0
30,1,2,2,0,1,4,0,0
50,2,40,2,10,0,7,0,0
30,2,10,0,100,1,8,100,0
40,3,10,1,0,1,8,8,7
50,1,40,1,20,1,8,30,0
30,1,17,2,0,0,7,30,30
50,2,35,2,90,0,8,20,70
30,1,12,1,0,1,7,20,60
40,1,20,2,20,1,7,40,0
40,1,21,-2,0,1,10,0,30
30,2,9,1,10,0,10,5,5
40,2,18,1,0,1,10,20,20
30,2,6,2,40,1,5,10,5
30,1,10,2,20,0,7,15,25
40,1,26,1,5,1,9,20,20
40,3,11,1,0,1,8,0,0
40,1,26,2,40,0,8,20,10
30,2,12,1,0,1,6,40,0
30,3,8,1,6,1,7,8,10
30,2,15,2,25,1,9,0,20
50,2,25,1,85,1,8,60,50
20,1,4,1,10,1,9,10,10
40,2,25,2,5,0,8,10,10
40,2,28,2,0,0,8,30,20
40,2,15,1,5,1,8,10,5
40,2,28,1,0,1,3,30,0
40,2,25,2,20,1,9,30,40
40,1,17,1,20,1,8,20,10
40,1,12,1,30,1,7,20,0
20,1,2,1,70,0,4,70,10
30,1,18,-1,5,1,7,40,25
20,2,9,2,10,1,9,30,0
20,1,4,-1,1,1,3,0,0
30,1,14,1,90,1,9,100,70
40,2,15,2,0,1,9,10,25
20,3,1,2,0,1,9,0,0
30,1,15,1,0,0,7,0,0
40,1,26,2,15,1,3,10,50
30,2,18,1,20,1,5,15,10
30,1,12,1,0,1,8,10,30
50,1,10,1,0,1,4,0,0
40,2,27,1,25,1,8,20,20
50,1,23,2,10,1,6,10,50
30,2,6,1,70,1,8,80,20
20,2,11,2,20,0,6,30,20
40,2,20,1,20,1,7,30,30
30,1,1,2,10,1,5,10,10
40,2,10,2,0,0,8,0,20
50,1,7,-1,10,1,9,0,20
20,3,10,2,0,1,10,0,0
40,2,10,2,20,0,9,10,30
30,1,9,2,25,1,6,10,30
20,1,2,-1,0,0,6,20,20
30,2,14,2,15,0,8,20,20
40,1,25,1,80,1,8,80,75
60,3,3,1,0,0,0,0,0
30,2,9,1,80,0,7,50,30
40,2,26,2,20,0,9,30,20
40,3,15,2,80,0,9,40,90
20,3,4,1,100,0,7,90,80
50,1,24,1,0,1,1,10,0
30,1,14,1,10,1,9,50,20
30,1,8,-2,8,1,7,9,10
40,1,20,0,0,1,9,0,0
30,1,15,2,0,1,8,20,30
40,1,6,1,0,0,7,0,0
20,1,8,2,0,0,3,70,95
40,2,20,1,70,1,6,70,70
30,2,2,1,0,1,6,0,10
50,1,25,0,40,1,7,30,0
40,2,25,2,0,0,7,5,35
30,1,7,2,40,1,8,75,80
50,2,1,1,20,1,5,0,0
20,3,7,1,10,0,9,5,10
60,1,44,-1,20,1,7,40,20
20,3,2,2,85,1,7,50,0
50,1,25,2,50,1,10,20,1
40,1,10,1,30,0,4,0,30
30,2,10,2,10,1,7,15,20
30,2,12,2,40,1,2,20,20
20,2,5,2,100,1,10,60,90
40,1,26,2,0,0,7,0,0
30,1,12,2,0,0,8,30,0
30,2,15,2,80,1,8,75,80
30,1,9,2,10,1,9,15,20
30,2,10,2,20,1,6,20,20
30,2,9,2,0,1,6,0,0
30,1,8,0,0,1,8,0,0
60,2,35,2,0,0,9,40,20
30,1,4,0,0,1,8,0,0
65,2,20,1,50,0,7,0,10
30,2,14,-1,0,1,7,15,30
40,1,4,0,0,1,5,0,0
50,1,36,1,30,1,7,0,30
20,2,7,2,40,1,10,20,5
30,1,10,2,0,1,9,30,30
40,1,8,-1,25,1,8,100,50
40,3,30,1,0,0,8,0,0
60,2,44,1,50,0,2,60,20
30,3,15,1,20,1,8,30,10
20,3,2,2,70,0,10,80,100
30,3,10,2,0,0,9,40,50
30,1,9,1,10,1,8,22,10
30,1,15,2,9,1,8,10,10
30,2,6,0,0,1,8,100,100
30,2,21,0,20,0,9,30,0
30,1,15,2,15,1,10,0,0
30,2,14,1,9,0,7,10,7
20,3,6,0,0,1,10,0,0
20,2,6,0,0,0,8,33,33
40,1,7,2,20,0,3,0,25
40,1,4,2,40,1,5,0,0
30,2,7,1,0,1,6,25,0
40,1,25,1,0,0,8,40,0
30,2,6,2,0,1,5,0,0
30,3,14,1,0,0,8,0,0
40,1,22,2,20,1,8,10,30
40,1,10,1,20,1,4,20,30
40,2,20,1,80,1,9,50,70
40,2,38,2,20,0,7,30,10
20,2,6,1,40,1,5,30,70
40,2,26,2,40,1,9,10,30
60,2,45,2,30,1,9,30,20
30,3,6,1,0,1,10,0,0
20,2,3,1,0,0,5,0,0
40,1,20,2,15,1,9,25,20
30,1,12,2,90,1,8,80,80
30,3,1,1,0,1,2,0,0
30,2,2,1,0,1,0,0,0
40,1,20,1,0,0,7,50,20
20,1,6,1,0,1,8,0,0
30,3,18,1,50,1,10,0,0
30,3,5,1,20,1,10,20,10
40,2,17,-1,0,0,2,10,0
50,1,29,-1,0,1,7,30,10
30,2,7,1,10,1,4,15,15
20,2,10,1,15,0,6,20,20
20,3,3,1,0,1,7,100,0
50,1,29,2,10,1,9,15,25
30,2,12,2,70,0,7,90,80
30,1,10,1,20,0,9,80,60
30,2,8,1,8,1,7,8,9
60,1,30,-2,0,1,8,50,20
60,2,39,1,20,0,9,10,30
20,3,6,1,30,1,6,50,50
30,1,7,1,8,1,5,25,17
40,1,20,1,50,1,8,30,20
50,2,40,2,25,0,7,0,10
50,1,42,-1,25,0,6,15,20
20,1,7,1,0,0,6,0,10
30,1,8,1,85,1,9,85,90
30,2,20,1,0,1,7,0,0
30,1,10,1,10,0,10,30,20
50,3,30,1,30,0,9,10,20
40,1,19,1,30,1,9,0,0
30,1,10,0,4,1,8,7,0
40,1,17,1,0,1,8,50,5
60,2,42,1,0,1,4,0,0
60,2,40,2,10,1,7,15,25
20,1,15,2,0,0,10,80,40
30,1,6,2,0,1,8,30,10
30,2,11,-1,20,0,8,40,10
20,1,6,2,0,1,9,0,0
20,3,5,1,0,1,8,0,0
